2024/03/21 11:04:04,52.5,19.5,67.1,53.4,18.7,65.66,10.86
2024/03/21 11:34:52,53.6,19.1,66.38,57.3,18.5,65.3,383.84
2024/03/21 11:35:57,53.7,19.1,66.38,56.2,18.5,65.3,416.91
2024/03/21 11:37:03,53.9,19.2,66.56,75.5,18.4,65.12,416.35
2024/03/21 11:38:11,53.4,19.5,67.1,73.3,18.1,64.58,415.85
2024/03/21 11:39:19,52.7,19.7,67.46,73.5,17.6,63.68,415.23
2024/03/21 11:40:29,52.1,19.9,67.82,74.8,17.1,62.78,414.87
2024/03/21 11:41:38,51.7,20.0,68.0,75.3,16.7,62.06,414.19
2024/03/21 11:42:46,51.5,20.1,68.18,76.5,16.3,61.34,413.55
2024/03/21 11:43:55,51.4,20.1,68.18,77.9,16.0,60.8,412.87
2024/03/21 11:45:02,51.3,20.2,68.36,79.1,15.8,60.44,412.36
2024/03/21 11:46:10,51.3,20.2,68.36,79.8,15.7,60.26,411.66
2024/03/21 11:47:17,51.2,20.3,68.54,80.5,15.6,60.08,411.15
2024/03/21 11:48:28,51.2,20.2,68.36,81.6,15.5,59.9,410.75
2024/03/21 11:49:37,51.3,20.2,68.36,82.3,15.4,59.72,410.15
2024/03/21 11:50:45,51.4,20.2,68.36,82.8,15.4,59.72,409.56
2024/03/21 11:51:53,51.3,20.2,68.36,83.0,15.3,59.54,409.08
2024/03/21 11:53:01,51.5,20.2,68.36,84.2,15.3,59.54,408.38
2024/03/21 11:54:10,51.6,20.2,68.36,84.0,15.2,59.36,407.88
2024/03/21 11:55:17,51.5,20.2,68.36,83.8,15.2,59.36,407.29
2024/03/21 11:56:25,51.5,20.1,68.18,83.5,15.3,59.54,406.62
2024/03/21 11:57:34,51.6,20.2,68.36,84.1,15.3,59.54,406.13
2024/03/21 11:58:42,51.5,20.1,68.18,83.8,15.3,59.54,405.58
2024/03/21 11:59:52,51.4,20.1,68.18,84.2,15.2,59.36,405.13
2024/03/21 12:00:59,51.5,20.1,68.18,84.1,15.3,59.54,404.54
2024/03/21 12:02:08,51.5,20.1,68.18,84.3,15.2,59.36,403.99
2024/03/21 12:03:16,51.4,20.1,68.18,84.3,15.2,59.36,403.4
2024/03/21 12:04:25,51.4,20.1,68.18,84.5,15.2,59.36,403.06
2024/03/21 12:05:35,51.7,20.1,68.18,84.6,15.2,59.36,402.49
2024/03/21 12:06:43,51.8,20.0,68.0,84.9,15.2,59.36,402.06
2024/03/21 12:07:53,51.9,20.0,68.0,85.4,15.2,59.36,401.44
2024/03/21 12:09:01,51.9,20.1,68.18,85.1,15.2,59.36,401.08
2024/03/21 12:10:09,51.8,20.0,68.0,85.3,15.2,59.36,400.58
2024/03/21 12:11:19,51.9,20.1,68.18,85.5,15.2,59.36,400.1
2024/03/21 12:12:28,52.0,20.0,68.0,85.0,15.2,59.36,399.63
2024/03/21 12:13:37,52.1,20.0,68.0,84.9,15.2,59.36,399.13
2024/03/21 12:14:46,52.1,20.0,68.0,85.0,15.2,59.36,398.79
2024/03/21 12:15:53,52.0,20.0,68.0,84.7,15.2,59.36,398.2
2024/03/21 12:17:00,52.0,20.0,68.0,84.3,15.2,59.36,397.8
2024/03/21 12:18:11,52.2,20.0,68.0,84.2,15.2,59.36,397.26
2024/03/21 12:19:21,52.1,20.0,68.0,84.4,15.2,59.36,396.68
2024/03/21 12:20:30,52.3,20.0,68.0,84.2,15.2,59.36,396.35
2024/03/21 12:21:38,52.2,20.0,68.0,84.2,15.3,59.54,395.75
2024/03/21 12:22:46,52.3,19.9,67.82,84.8,15.2,59.36,395.42
2024/03/21 12:23:58,52.4,20.0,68.0,85.1,15.2,59.36,394.88
2024/03/21 12:25:07,52.5,20.0,68.0,85.2,15.2,59.36,394.49
2024/03/21 12:26:16,52.6,20.0,68.0,85.6,15.2,59.36,393.95
2024/03/21 12:27:28,52.7,20.0,68.0,85.5,15.2,59.36,393.48
2024/03/21 12:28:33,52.6,20.0,68.0,85.5,15.2,59.36,392.96
2024/03/21 12:29:45,52.6,20.0,68.0,85.5,15.2,59.36,392.41
2024/03/21 12:30:52,52.5,20.0,68.0,85.8,15.2,59.36,391.99
2024/03/21 12:31:58,52.8,19.9,67.82,86.0,15.2,59.36,391.49
2024/03/21 12:33:08,52.8,20.0,68.0,85.1,15.2,59.36,391.01
2024/03/21 12:34:14,52.7,20.0,68.0,85.2,15.3,59.54,390.44
2024/03/21 12:35:24,52.8,20.0,68.0,85.6,15.3,59.54,389.43
2024/03/21 12:36:31,52.8,19.9,67.82,86.2,15.2,59.36,389.18
2024/03/21 12:37:41,52.9,20.0,68.0,85.9,15.2,59.36,388.71
2024/03/21 12:38:50,52.9,20.0,68.0,86.2,15.3,59.54,388.13
2024/03/21 12:39:58,52.9,20.0,68.0,86.1,15.3,59.54,387.47
2024/03/21 12:41:05,53.0,20.0,68.0,86.2,15.3,59.54,387.0
2024/03/21 12:42:15,53.1,19.9,67.82,86.3,15.3,59.54,386.32
2024/03/21 12:43:21,53.1,20.0,68.0,85.7,15.3,59.54,385.98
2024/03/21 12:44:31,53.1,19.9,67.82,85.9,15.3,59.54,385.4
2024/03/21 12:45:40,53.3,19.9,67.82,86.5,15.3,59.54,385.03
2024/03/21 12:46:50,53.0,20.0,68.0,86.0,15.3,59.54,384.63
2024/03/21 12:47:59,53.2,19.9,67.82,86.1,15.3,59.54,384.16
2024/03/21 12:49:07,53.1,20.0,68.0,86.0,15.3,59.54,383.7
2024/03/21 12:50:17,53.2,19.9,67.82,85.8,15.3,59.54,383.28
2024/03/21 12:51:26,53.3,19.9,67.82,85.4,15.3,59.54,382.73
2024/03/21 12:52:35,53.2,19.9,67.82,85.4,15.3,59.54,382.27
2024/03/21 12:53:46,53.1,19.9,67.82,85.3,15.3,59.54,381.53
2024/03/21 12:54:52,53.1,19.9,67.82,85.1,15.3,59.54,381.06
2024/03/21 12:56:00,53.3,19.9,67.82,85.3,15.4,59.72,380.72
2024/03/21 12:57:09,53.3,19.9,67.82,85.2,15.3,59.54,380.16
2024/03/21 12:59:24,53.1,19.9,67.82,85.2,15.4,59.72,379.14
2024/03/21 13:00:32,53.4,19.9,67.82,85.4,15.4,59.72,378.82
2024/03/21 13:01:42,53.3,19.9,67.82,85.7,15.4,59.72,378.4
2024/03/21 13:02:51,53.4,19.9,67.82,85.8,15.4,59.72,377.83
2024/03/21 13:03:59,53.5,19.9,67.82,85.9,15.4,59.72,377.29
2024/03/21 13:05:06,53.4,19.9,67.82,86.0,15.4,59.72,376.82
2024/03/21 13:06:13,53.4,19.9,67.82,85.9,15.4,59.72,376.31
2024/03/21 13:07:21,53.5,19.9,67.82,85.6,15.4,59.72,375.98
2024/03/21 13:08:30,53.5,20.0,68.0,86.0,15.4,59.72,375.45
2024/03/21 13:09:39,53.5,20.0,68.0,86.0,15.4,59.72,375.03
2024/03/21 13:10:49,53.7,20.0,68.0,85.7,15.4,59.72,374.56
2024/03/21 13:11:58,53.4,19.9,67.82,85.6,15.4,59.72,374.06
2024/03/21 13:13:06,53.4,19.9,67.82,85.3,15.4,59.72,373.48
2024/03/21 13:14:14,53.6,19.9,67.82,85.2,15.4,59.72,373.13
2024/03/21 13:15:25,53.7,19.9,67.82,85.5,15.4,59.72,372.63
2024/03/21 13:16:36,53.7,19.9,67.82,85.7,15.4,59.72,372.21
2024/03/21 13:17:44,53.8,19.9,67.82,85.5,15.4,59.72,371.67
2024/03/21 13:18:52,53.6,19.9,67.82,85.3,15.4,59.72,371.25
2024/03/21 13:20:04,53.6,19.9,67.82,85.0,15.5,59.9,370.88
2024/03/21 13:21:12,53.7,19.9,67.82,85.5,15.5,59.9,370.37
2024/03/21 13:22:20,53.7,19.9,67.82,85.5,15.5,59.9,369.85
2024/03/21 13:23:30,53.6,20.0,68.0,85.1,15.5,59.9,369.43
2024/03/21 13:24:36,53.5,20.0,68.0,85.4,15.5,59.9,368.97
2024/03/21 13:25:46,53.6,20.0,68.0,85.5,15.5,59.9,368.51
2024/03/21 13:26:53,53.6,20.0,68.0,85.5,15.5,59.9,367.97
2024/03/21 13:28:02,53.7,20.0,68.0,85.2,15.5,59.9,367.55
2024/03/21 13:29:11,53.9,20.0,68.0,85.5,15.5,59.9,367.01
2024/03/21 13:30:20,53.8,20.0,68.0,85.8,15.5,59.9,366.74
2024/03/21 13:31:27,54.0,20.0,68.0,85.9,15.5,59.9,366.26
2024/03/21 13:32:37,53.9,20.0,68.0,85.7,15.5,59.9,365.75
2024/03/21 13:33:47,54.0,20.0,68.0,85.5,15.5,59.9,365.25
2024/03/21 13:34:58,53.9,20.0,68.0,85.2,15.5,59.9,364.86
2024/03/21 13:36:08,54.0,20.0,68.0,85.4,15.5,59.9,364.52
2024/03/21 13:37:18,54.1,20.0,68.0,85.2,15.5,59.9,363.35
2024/03/21 13:38:27,54.0,20.0,68.0,85.3,15.5,59.9,362.69
2024/03/21 13:39:35,54.0,20.0,68.0,85.1,15.6,60.08,362.33
2024/03/21 13:40:43,53.7,20.0,68.0,85.0,15.5,59.9,361.85
2024/03/21 13:41:51,53.9,20.0,68.0,84.9,15.5,59.9,361.41
2024/03/21 13:43:02,53.9,19.9,67.82,85.2,15.5,59.9,361.04
2024/03/21 13:44:11,54.2,20.0,68.0,85.2,15.5,59.9,360.59
2024/03/21 13:45:17,54.2,20.0,68.0,85.4,15.6,60.08,360.08
2024/03/21 13:46:24,54.3,20.0,68.0,85.6,15.6,60.08,359.71
2024/03/21 13:47:32,54.3,20.0,68.0,85.4,15.6,60.08,359.49
2024/03/21 13:48:42,54.3,20.0,68.0,85.4,15.6,60.08,358.79
2024/03/21 13:49:51,54.3,20.0,68.0,85.5,15.6,60.08,358.45
2024/03/21 13:50:59,54.4,20.0,68.0,85.3,15.6,60.08,357.95
2024/03/21 13:52:08,54.5,20.0,68.0,85.6,15.6,60.08,357.64
2024/03/21 13:53:18,54.5,20.0,68.0,85.7,15.6,60.08,357.07
2024/03/21 13:54:23,54.6,20.0,68.0,85.5,15.7,60.26,356.63
2024/03/21 13:55:31,54.5,20.0,68.0,85.6,15.7,60.26,356.25
2024/03/21 13:56:39,54.5,20.0,68.0,85.5,15.7,60.26,356.03
2024/03/21 13:57:49,54.4,20.1,68.18,85.4,15.7,60.26,355.59
2024/03/21 13:58:56,54.5,20.0,68.0,85.5,15.7,60.26,355.0
2024/03/21 14:00:06,54.6,20.0,68.0,85.5,15.7,60.26,354.55
2024/03/21 14:01:14,54.6,20.0,68.0,85.3,15.7,60.26,354.12
2024/03/21 14:02:20,54.7,20.0,68.0,85.2,15.8,60.44,353.41
2024/03/21 14:03:28,54.8,20.0,68.0,85.1,15.8,60.44,353.11
2024/03/21 14:04:38,54.8,20.0,68.0,84.9,15.8,60.44,352.9
2024/03/21 14:05:47,54.8,20.1,68.18,84.9,15.8,60.44,352.07
2024/03/21 14:06:57,54.8,20.1,68.18,84.8,15.8,60.44,351.23
2024/03/21 14:08:07,54.8,20.1,68.18,84.6,15.8,60.44,350.96
2024/03/21 14:09:14,54.9,20.1,68.18,84.8,15.8,60.44,350.39
2024/03/21 14:10:22,54.9,20.1,68.18,84.7,15.8,60.44,349.98
2024/03/21 14:11:29,54.9,20.1,68.18,84.6,15.8,60.44,349.3
2024/03/21 14:12:40,55.0,20.1,68.18,84.4,15.8,60.44,348.36
2024/03/21 14:13:49,54.9,20.1,68.18,84.4,15.8,60.44,347.74
2024/03/21 14:14:55,55.0,20.1,68.18,84.4,15.9,60.62,347.42
2024/03/21 14:16:04,55.0,20.1,68.18,84.5,15.9,60.62,347.05
2024/03/21 14:17:10,55.0,20.1,68.18,84.3,15.9,60.62,346.6
2024/03/21 14:18:17,55.0,20.1,68.18,84.1,15.9,60.62,346.33
2024/03/21 14:19:24,55.0,20.1,68.18,84.0,15.9,60.62,346.01
2024/03/21 14:20:34,55.0,20.1,68.18,84.0,15.9,60.62,345.57
2024/03/21 14:21:42,55.1,20.1,68.18,83.9,15.9,60.62,345.19
2024/03/21 14:22:51,55.0,20.1,68.18,83.7,15.9,60.62,344.71
2024/03/21 14:23:58,55.1,20.1,68.18,83.7,15.9,60.62,344.26
2024/03/21 14:25:06,55.2,20.1,68.18,83.5,15.9,60.62,343.86
2024/03/21 14:26:17,55.1,20.1,68.18,83.3,15.9,60.62,343.66
2024/03/21 14:27:24,55.1,20.1,68.18,83.0,15.9,60.62,343.32
2024/03/21 14:28:31,55.2,20.1,68.18,82.9,15.9,60.62,342.89
2024/03/21 14:29:38,55.1,20.0,68.0,82.6,15.9,60.62,342.49
2024/03/21 14:30:46,55.2,20.0,68.0,82.5,15.9,60.62,342.1
2024/03/21 14:31:54,55.2,20.0,68.0,82.1,16.0,60.8,341.89
2024/03/21 14:33:03,55.3,20.0,68.0,82.1,16.0,60.8,341.41
2024/03/21 14:34:13,55.3,20.0,68.0,81.7,16.0,60.8,340.96
2024/03/21 14:35:24,55.5,20.0,68.0,81.7,16.0,60.8,340.58
2024/03/21 14:36:30,55.4,20.0,68.0,81.4,16.0,60.8,340.29
2024/03/21 14:37:38,55.3,20.1,68.18,81.1,16.1,60.98,339.84
2024/03/21 14:38:47,55.5,20.0,68.0,80.9,16.1,60.98,339.58
